CLIENT_AGE,CLIENT_ENCOURS_ENGAGEMENT,CLIENT_MMM,CLIENT_NOMBRE_CARTES,CLIENT_PROFESSION,CLIENT_TYPE_DEPOSANT,CLIENT_VRD_MOY,TOTAL_PACK,SEGMENT_PCA
38,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,0.0,1.0,0
49,176.48125,1554.238,1,Ouvrier,CLIENT_A_VUE,3826.44675,1.0,3
54,0.0,0.0,0,Acteur dans le secteur d'éducation,CLIENT_EXCLUSIF_EPARGNE,2848.81785,0.0,1
51,176.48125,2957.48125,2,Acteur de la justice,CLIENT_A_VUE,6634.8935335228125,1.0,0
38,0.0,431.233,3,Ouvrier,CLIENT_A_VUE,98.43175,1.0,0
44,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,49.95945,0.0,0
75,0.0,1227.649,1,Employés de bureau,CLIENT_A_VUE,1100.89895,0.0,0
29,0.0,0.0,0,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,12.49935,0.0,0
35,99.048,2957.48125,2,Cadre moyen,CLIENT_A_VUE,6634.8935335228125,1.0,1
40,0.0,0.0,1,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,10.20155,1.0,3
57,0.0,0.0,0,Employés de bureau,CLIENT_EXCLUSIF_EPARGNE,13.5524,0.0,2
56,0.0,0.0,0,Cadre moyen,CLIENT_EXCLUSIF_EPARGNE,127.4608,0.0,1
33,0.0,0.0,0,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,13.0069,0.0,0
30,0.0,0.0,1,Prestataire de services,CLIENT_EXCLUSIF_EPARGNE,6634.8935335228125,1.0,0
35,0.0,0.0,0,Élèves,CLIENT_EXCLUSIF_EPARGNE,18.76,0.0,1
64,0.0,0.0,0,Agriculteur,CLIENT_EXCLUSIF_EPARGNE,6634.8935335228125,0.0,0
65,176.48125,2897.609,1,Cadre supérieur,CLIENT_A_VUE,6634.8935335228125,1.0,1
20,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,16.37915,0.0,3
48,0.0,0.0,0,Employé de bureau,CLIENT_EXCLUSIF_EPARGNE,0.0,1.0,3
68,0.0,1535.791,1,Cadre supérieur,CLIENT_A_VUE,458.20105,1.0,0
32,0.0,0.0,0,Étudiants,CLIENT_EXCLUSIF_EPARGNE,15.42275,0.0,0
55,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,14.45475,0.0,1
53,0.0,0.0,0,Acteur dans le secteur d'éducation,CLIENT_A_VUE,0.0,0.0,0
41,176.48125,1416.626,4,Acteur dans le secteur d'éducation,CLIENT_A_VUE,156.54545,3.0,0
26,0.0,0.0,0,Étudiants,CLIENT_EXCLUSIF_EPARGNE,12.307,0.0,3
70,176.48125,1301.813,2,Retraités,CLIENT_A_VUE,0.0,1.0,1
25,0.0,0.0,1,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,85.5953,1.0,0
60,0.0,0.0,0,Élèves,CLIENT_EXCLUSIF_EPARGNE,56.5809,0.0,1
24,0.0,877.192,1,Cadre moyen,CLIENT_A_VUE,2135.573,1.0,0
31,0.0,0.0,0,Employé de bureau,CLIENT_EXCLUSIF_EPARGNE,16.15635,0.0,0
30,176.48125,1499.666,2,Acteur en service de défense/sécurité,CLIENT_A_VUE,750.52035,1.0,0
25,0.0,0.0,1,Étudiants,CLIENT_EXCLUSIF_EPARGNE,2599.4055,0.0,0
45,0.0,0.0,0,Élèves,CLIENT_EXCLUSIF_EPARGNE,40.04435,0.0,0
28,0.0,0.0,0,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,12.60205,0.0,0
78,0.0,1392.05,1,Cadre moyen,CLIENT_A_VUE,6634.8935335228125,1.0,0
45,0.0,1336.907,2,Employés de bureau,CLIENT_A_VUE,6634.8935335228125,2.0,3
51,0.0,0.0,1,Employés de bureau,CLIENT_EXCLUSIF_EPARGNE,6634.8935335228125,1.0,0
44,0.0,0.0,0,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,80.40545,0.0,3
37,0.0,0.0,1,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,1264.13855,1.0,0
62,0.0,0.0,0,Commerçant,CLIENT_EXCLUSIF_EPARGNE,375.5154,0.0,3
22,0.0,0.0,0,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,10.11915,1.0,3
41,0.0,2957.48125,2,Cadre supérieur,CLIENT_A_VUE,1265.17705,1.0,3
49,0.0,2957.48125,1,Directeurs d'entreprises,CLIENT_A_VUE,6634.8935335228125,1.0,3
29,176.48125,1578.225,3,Ouvrier,CLIENT_A_VUE,1.267,1.0,0
26,0.0,0.0,0,Employé de bureau,CLIENT_EXCLUSIF_EPARGNE,12.83745,1.0,0
28,176.48125,1517.292,1,Acteur en service de défense/sécurité,CLIENT_A_VUE,0.0,1.0,1
56,0.0,0.0,0,Ouvrier,CLIENT_A_VUE,18.708,0.0,0
35,0.0,0.0,0,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,123.8584,0.0,1
36,0.0,593.052,1,Employé de bureau,CLIENT_A_VUE,320.50125,1.0,0
33,0.0,2932.53,2,Employé de bureau,CLIENT_A_VUE,6507.2536,1.0,3
37,176.48125,2957.48125,3,Cadre moyen,CLIENT_A_VUE,2357.67855,1.0,1
41,176.48125,1438.06,3,Employés de bureau,CLIENT_A_VUE,152.2261,2.0,1
42,176.48125,2957.48125,1,Conducteur,CLIENT_A_VUE,784.00265,1.0,3
39,176.48125,863.489,2,Technicien,CLIENT_A_VUE,702.4554,1.0,0
57,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,6634.8935335228125,0.0,0
58,0.0,0.0,0,Agriculteur,CLIENT_EXCLUSIF_EPARGNE,3119.4657,0.0,2
34,176.48125,1115.241,3,Employés de bureau,CLIENT_A_VUE,180.5701,1.0,0
35,0.0,0.0,0,Agriculteur,CLIENT_EXCLUSIF_EPARGNE,100.06422222222,1.0,3
41,30.4,0.0,0,Directeurs d'entreprises,CLIENT_A_VUE,15.5665,0.0,3
46,0.0,0.0,0,Dirigeant et gérant,CLIENT_EXCLUSIF_EPARGNE,1736.24645,0.0,3
28,0.0,0.0,1,Employés de bureau,CLIENT_EXCLUSIF_EPARGNE,387.61955,0.0,0
24,0.0,0.0,1,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,14.82095,0.0,0
38,0.0,0.0,1,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,42.92875,1.0,3
49,0.0,2957.48125,2,Cadre moyen,CLIENT_A_VUE,6634.8935335228125,1.0,2
47,176.48125,2957.48125,3,Acteur de la justice,CLIENT_A_VUE,6634.8935335228125,1.0,0
54,176.48125,2957.48125,1,Cadre supérieur,CLIENT_A_VUE,6634.8935335228125,1.0,3
41,176.48125,0.0,1,Commerçant,CLIENT_A_VUE,0.0,0.0,0
39,176.48125,1753.467,2,Ouvrier,CLIENT_A_VUE,1100.74065,1.0,1
31,0.0,956.805,1,Cadre moyen,CLIENT_A_VUE,2164.25075,0.0,3
41,176.48125,2305.664,2,Employé de bureau,CLIENT_A_VUE,23.64515,1.0,1
49,0.0,0.0,0,Employés de bureau,CLIENT_EXCLUSIF_EPARGNE,2582.1935,0.0,3
47,176.48125,1560.551,2,Employés de bureau,CLIENT_A_VUE,1282.7792,1.0,1
48,176.48125,1571.498,3,Acteur dans le secteur d'éducation,CLIENT_A_VUE,248.9565,1.0,1
34,0.0,0.0,1,Employés de bureau,CLIENT_EXCLUSIF_EPARGNE,73.15985,1.0,3
57,0.0,0.0,0,Retraités,CLIENT_A_VUE,0.0,0.0,0
32,0.0,2566.666,2,Ingénieurs,CLIENT_A_VUE,2526.99635,1.0,0
47,176.48125,861.999,2,Ouvrier,CLIENT_A_VUE,13.25795,1.0,0
39,176.48125,965.069,2,Cadre moyen,CLIENT_A_VUE,37.0454,1.0,0
46,0.0,0.0,0,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,1.43285,0.0,0
43,0.0,0.0,1,Technicien,CLIENT_EXCLUSIF_EPARGNE,74.97875,0.0,0
45,0.0,0.0,1,Acteur en bâtiment travaux publics,CLIENT_EXCLUSIF_EPARGNE,5080.04205,1.0,0
53,13.782,75.0,0,Cadre supérieur,CLIENT_A_VUE,62.2656,0.0,3
47,176.48125,2957.48125,3,Prestataire de services,CLIENT_A_VUE,2983.80365,1.0,0
28,176.48125,1376.666,2,Professionnel en santé,CLIENT_A_VUE,1417.16755,2.0,0
29,0.0,0.0,1,Employés de bureau,CLIENT_EXCLUSIF_EPARGNE,224.1287,1.0,0
28,176.48125,1047.816,2,Acteur en service de défense/sécurité,CLIENT_A_VUE,973.4523,1.0,0
30,176.48125,2957.48125,2,Acteur en service de défense/sécurité,CLIENT_A_VUE,6594.8029,1.0,3
33,0.0,0.0,1,Employés de bureau,CLIENT_EXCLUSIF_EPARGNE,1618.34995,1.0,0
26,0.0,0.0,1,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,18.0608,0.0,0
57,0.0,2957.48125,2,Employés de bureau,CLIENT_A_VUE,1857.1295,1.0,1
60,176.48125,910.642,1,Ouvrier,CLIENT_A_VUE,2657.2499,1.0,0
50,0.0,2957.48125,0,Acteur dans le secteur d'éducation,CLIENT_A_VUE,6634.8935335228125,1.0,1
32,176.48125,2735.388,2,Étudiants,CLIENT_A_VUE,4171.94735,1.0,0
62,0.0,2957.48125,1,Cadre supérieur,CLIENT_A_VUE,6634.8935335228125,1.0,0
35,176.48125,1179.445,4,Cadre moyen,CLIENT_A_VUE,6634.8935335228125,2.0,2
27,0.0,0.0,0,Étudiants,CLIENT_EXCLUSIF_EPARGNE,5.24865,0.0,3
43,176.48125,942.679,2,Cadre moyen,CLIENT_A_VUE,2362.5882,1.0,0
31,0.0,0.0,1,Technicien,CLIENT_EXCLUSIF_EPARGNE,2849.94095,1.0,2
44,0.0,722.344,0,Technicien,CLIENT_A_VUE,477.678,1.0,3
75,0.0,0.0,0,Professionnel en santé,CLIENT_EXCLUSIF_EPARGNE,6634.8935335228125,0.0,3
45,0.0,2118.466,2,Sans profession,CLIENT_A_VUE,6634.8935335228125,0.0,2
59,176.48125,2957.48125,3,Acteur de la justice,CLIENT_A_VUE,1210.76955,1.0,0
36,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,32.009,1.0,1
42,0.0,0.0,1,Cadre moyen,CLIENT_EXCLUSIF_EPARGNE,4371.20915,1.0,3
60,0.0,0.0,0,Retraités,CLIENT_EXCLUSIF_EPARGNE,6634.8935335228125,0.0,0
43,0.0,2645.358,2,Acteur dans le secteur d'éducation,CLIENT_A_VUE,6634.8935335228125,2.0,1
56,0.0,950.88,1,Ouvrier,CLIENT_A_VUE,5195.5311,1.0,0
47,176.48125,2957.48125,2,Acteur en service de défense/sécurité,CLIENT_A_VUE,6634.8935335228125,1.0,0
31,176.48125,2957.48125,4,Employés de bureau,CLIENT_A_VUE,6634.8935335228125,1.0,0
26,0.0,0.0,0,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,13.1116,0.0,0
29,176.48125,2770.835,2,Cadre moyen,CLIENT_A_VUE,342.981,1.0,2
31,0.0,1570.807,4,Professionnel en santé,CLIENT_A_VUE,1908.6507,1.0,0
49,176.48125,879.311,3,Acteur en bâtiment travaux publics,CLIENT_A_VUE,287.46165,1.0,0
55,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,6634.8935335228125,0.0,0
64,0.0,0.0,0,Commerçant,CLIENT_EXCLUSIF_EPARGNE,12.27795,0.0,3
30,0.0,2957.48125,2,Cadre supérieur,CLIENT_A_VUE,6634.8935335228125,2.0,0
73,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,1672.50035,0.0,0
66,0.0,2376.897,1,Acteur dans le secteur d'éducation,CLIENT_A_VUE,6634.8935335228125,1.0,0
27,0.0,0.0,1,Sans profession,CLIENT_EXCLUSIF_EPARGNE,2999.44465,1.0,0
65,0.0,2957.48125,0,Technicien,CLIENT_A_VUE,6634.8935335228125,0.0,0
45,72.506,1907.37,2,Cadre moyen,CLIENT_A_VUE,465.7189,1.0,0
31,0.0,2957.48125,2,Cadre moyen,CLIENT_A_VUE,6634.8935335228125,2.0,0
35,0.0,0.0,0,Élèves,CLIENT_EXCLUSIF_EPARGNE,342.822,0.0,2
20,2.764,0.0,1,Étudiants,CLIENT_A_VUE,1.2742,1.0,1
35,0.0,0.0,0,Employés de bureau,CLIENT_EXCLUSIF_EPARGNE,77.345,0.0,0
31,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,17.22945,0.0,1
60,176.48125,867.498,1,Agriculteur,CLIENT_A_VUE,388.2301,1.0,0
56,0.0,0.0,0,Employés de bureau,CLIENT_EXCLUSIF_EPARGNE,504.16155,0.0,1
63,176.48125,2957.48125,1,Artisan,CLIENT_A_VUE,6634.8935335228125,1.0,3
48,176.48125,2957.48125,1,Cadre supérieur,CLIENT_A_VUE,2555.4286,1.0,3
38,176.48125,220.748,1,Ouvrier,CLIENT_A_VUE,299.85855,1.0,0
34,0.0,0.0,0,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,134.69145,0.0,3
51,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,20.47705,0.0,1
25,0.0,897.666,1,Étudiants,CLIENT_A_VUE,3453.5427,1.0,0
27,0.0,0.0,0,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,0.0,0.0,1
59,0.0,1977.849,3,Commerçant,CLIENT_A_VUE,1324.27565,0.0,3
65,0.0,0.0,1,Acteur en bâtiment travaux publics,CLIENT_EXCLUSIF_EPARGNE,92.9831,1.0,0
65,0.0,0.0,1,Retraités,CLIENT_EXCLUSIF_EPARGNE,25.2616,1.0,3
37,0.0,0.0,0,Commerçant,CLIENT_EXCLUSIF_EPARGNE,12.59505,0.0,0
28,0.0,0.0,1,Technicien,CLIENT_EXCLUSIF_EPARGNE,13.8329,1.0,1
35,0.0,0.0,0,Commerçant,CLIENT_EXCLUSIF_EPARGNE,1.5556,0.0,0
75,0.0,0.0,1,Sans profession,CLIENT_EXCLUSIF_EPARGNE,1612.31465,1.0,0
22,0.0,0.0,0,Élèves,CLIENT_EXCLUSIF_EPARGNE,3649.02215,0.0,0
78,0.0,1293.515,2,Cadre moyen,CLIENT_A_VUE,6634.8935335228125,1.0,0
42,0.0,0.0,0,Agent,CLIENT_EXCLUSIF_EPARGNE,673.9981,0.0,0
35,176.48125,783.819,2,Ouvrier,CLIENT_A_VUE,727.57575,1.0,3
25,0.0,930.623,1,Ouvrier,CLIENT_A_VUE,1879.0376,1.0,3
32,0.0,2957.48125,2,Ingénieurs,CLIENT_A_VUE,6634.8935335228125,1.0,0
29,0.0,0.0,0,Cadre moyen,CLIENT_EXCLUSIF_EPARGNE,354.9783,0.0,1
31,0.0,0.0,0,Acteur dans le secteur d'éducation,CLIENT_EXCLUSIF_EPARGNE,6634.8935335228125,0.0,0
73,0.0,1435.815,1,Retraités,CLIENT_A_VUE,6634.8935335228125,1.0,0
44,176.48125,2957.48125,1,Dirigeant et gérant ,CLIENT_A_VUE,6634.8935335228125,1.0,0
65,0.0,0.0,0,Employés de bureau,CLIENT_EXCLUSIF_EPARGNE,5352.8728,1.0,0
37,176.48125,2957.48125,3,Cadre moyen,CLIENT_A_VUE,1053.60695,1.0,2
61,0.0,0.0,0,Retraités,CLIENT_EXCLUSIF_EPARGNE,18.1238,0.0,0
26,0.0,772.833,0,Technicien,CLIENT_A_VUE,1397.13225,0.0,0
32,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,1571.2203,0.0,0
63,0.0,0.0,0,Employés de bureau,CLIENT_EXCLUSIF_EPARGNE,13.96825,0.0,0
78,0.0,0.0,0,Employés de bureau,CLIENT_EXCLUSIF_EPARGNE,6634.8935335228125,0.0,0
46,176.48125,0.0,0,Technicien,CLIENT_A_VUE,15.1904,1.0,0
40,0.0,2957.48125,1,Cadre supérieur,CLIENT_A_VUE,6634.8935335228125,1.0,1
29,0.0,0.0,0,Ouvrier,CLIENT_A_VUE,52.4325,0.0,0
47,0.0,0.0,1,Artisan,CLIENT_EXCLUSIF_EPARGNE,11.2126,0.0,0
43,0.0,0.0,0,Employés de bureau,CLIENT_EXCLUSIF_EPARGNE,14.68485,0.0,0
33,0.0,0.0,1,Acteur en bâtiment travaux publics,CLIENT_EXCLUSIF_EPARGNE,0.0,0.0,3
28,0.0,0.0,1,Technicien,CLIENT_EXCLUSIF_EPARGNE,114.6173,1.0,0
50,176.48125,1003.324,2,Employés de bureau,CLIENT_A_VUE,138.35735,2.0,0
29,176.48125,391.951,2,Technicien,CLIENT_A_VUE,0.0,1.0,2
58,0.0,0.0,0,Employés de bureau,CLIENT_EXCLUSIF_EPARGNE,1281.6332,0.0,1
47,0.0,0.0,0,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,11.49735,0.0,2
57,176.48125,727.114,2,Ouvrier,CLIENT_A_VUE,0.0,1.0,0
68,0.0,2957.48125,0,Cadre moyen,CLIENT_A_VUE,6634.8935335228125,1.0,0
43,0.0,0.0,0,Ouvrier,CLIENT_A_VUE,6634.8935335228125,0.0,0
33,0.0,0.0,0,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,10.790833333333,1.0,0
63,0.0,0.0,0,Commerçant,CLIENT_EXCLUSIF_EPARGNE,1618.03825,0.0,0
36,0.0,0.0,1,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,1955.84405,1.0,2
46,176.48125,0.0,1,Technicien,CLIENT_A_VUE,0.0,1.0,1
34,176.48125,1969.191,3,Acteur en service de défense/sécurité,CLIENT_A_VUE,48.6364,1.0,0
40,15.802,1100.833,1,Commerçant,CLIENT_A_VUE,117.8429,0.0,0
25,0.0,1579.204,2,Ingénieurs,CLIENT_A_VUE,876.97905,1.0,1
68,176.48125,538.659,0,Retraités,CLIENT_A_VUE,1.2765,1.0,0
26,0.0,0.0,1,Employé de bureau,CLIENT_A_VUE,6634.8935335228125,0.0,0
69,0.0,0.0,1,Sans profession,CLIENT_EXCLUSIF_EPARGNE,141.3281,0.0,1
33,176.48125,2957.48125,1,Cadre moyen,CLIENT_A_VUE,1434.48495,1.0,0
61,0.0,1911.559,1,Cadre supérieur,CLIENT_A_VUE,6634.8935335228125,1.0,2
33,0.0,0.0,0,Technicien,CLIENT_EXCLUSIF_EPARGNE,6634.8935335228125,0.0,0
55,76.276,0.0,0,Technicien,CLIENT_A_VUE,193.40635,2.0,0
50,0.0,669.807,1,Ouvrier,CLIENT_A_VUE,7.70435,1.0,3
50,176.48125,2957.48125,5,Dirigeant et gérant,CLIENT_A_VUE,6634.8935335228125,1.0,0
64,0.0,0.0,0,Artisan,CLIENT_A_VUE,79.204,0.0,0
33,0.0,2104.676,3,Ingénieurs,CLIENT_A_VUE,6634.8935335228125,1.0,1
56,0.0,0.0,0,Artisan,CLIENT_EXCLUSIF_EPARGNE,238.42145,0.0,0
44,176.48125,1725.972,0,Technicien,CLIENT_A_VUE,0.0,1.0,0
28,0.0,0.0,0,Employé de bureau,CLIENT_EXCLUSIF_EPARGNE,16.65695,0.0,0
41,0.0,2040.78,4,Cadre moyen,CLIENT_A_VUE,6094.59175,2.0,1
41,0.0,0.0,1,Employé de bureau,CLIENT_EXCLUSIF_EPARGNE,33.91115,1.0,0
53,0.0,2374.547,1,Cadre supérieur,CLIENT_A_VUE,4955.54065,0.0,3
31,0.0,0.0,1,Employés de bureau,CLIENT_EXCLUSIF_EPARGNE,6634.8935335228125,1.0,0
39,0.0,0.0,0,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,896.3575,0.0,1
40,0.0,0.0,0,Artisan,CLIENT_EXCLUSIF_EPARGNE,28.01985,0.0,2
26,0.0,0.0,0,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,14.9263,0.0,1
73,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,436.9052,0.0,0
67,0.0,1124.817,2,Dirigeant et gérant,CLIENT_A_VUE,601.972,1.0,0
27,0.0,0.0,1,Sans profession,CLIENT_EXCLUSIF_EPARGNE,10.7416,0.0,0
76,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,1028.4945,0.0,3
32,0.0,838.456,1,Employés de bureau,CLIENT_A_VUE,366.0024,1.0,3
44,0.0,0.0,0,Cadre moyen,CLIENT_EXCLUSIF_EPARGNE,20.58635,0.0,0
75,0.0,0.0,0,Employés de bureau,CLIENT_EXCLUSIF_EPARGNE,158.57275,0.0,0
29,21.303,415.516,2,Employés de bureau,CLIENT_A_VUE,39.82325,1.0,0
49,176.48125,1560.943,3,Technicien,CLIENT_A_VUE,2270.8801,1.0,0
31,0.0,0.0,0,Étudiants,CLIENT_EXCLUSIF_EPARGNE,273.032,0.0,1
23,0.0,1915.388,2,Acteur en service de défense/sécurité,CLIENT_A_VUE,1138.13115,1.0,1
42,0.0,0.0,0,Acteur dans le secteur d'éducation,CLIENT_EXCLUSIF_EPARGNE,11.01845,1.0,0
38,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,17.5206,1.0,0
37,176.48125,1568.504,3,Acteur en service de défense/sécurité,CLIENT_A_VUE,5.505,1.0,3
32,0.0,1317.227,2,Cadre moyen,CLIENT_A_VUE,631.1468,1.0,2
59,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,734.094,0.0,3
63,0.0,0.0,0,Cadre moyen,CLIENT_EXCLUSIF_EPARGNE,6634.8935335228125,0.0,0
28,0.0,0.0,1,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,50.7799,1.0,0
25,0.0,1132.537,1,Acteur en service de défense/sécurité,CLIENT_A_VUE,2182.57655,1.0,0
45,176.48125,0.0,1,Élèves,CLIENT_A_VUE,0.0,1.0,2
38,176.48125,1658.333,3,Dirigeant et gérant,CLIENT_A_VUE,0.0,1.0,2
70,176.48125,1532.846,1,Cadre moyen,CLIENT_A_VUE,3421.14865,0.0,3
53,0.0,2957.48125,0,Agriculteur,CLIENT_A_VUE,6634.8935335228125,1.0,1
27,0.0,0.0,1,Étudiants,CLIENT_EXCLUSIF_EPARGNE,1244.6812,1.0,0
52,0.0,0.0,1,Employés de bureau,CLIENT_EXCLUSIF_EPARGNE,8.8626,0.0,3
38,176.48125,1289.61,2,Technicien,CLIENT_A_VUE,6634.8935335228125,1.0,0
27,0.0,0.0,1,Cadre moyen,CLIENT_EXCLUSIF_EPARGNE,21.937,0.0,0
60,176.48125,1476.718,1,Cadre supérieur,CLIENT_A_VUE,45.29475,1.0,1
56,0.0,0.0,1,Acteur en service de défense/sécurité,CLIENT_EXCLUSIF_EPARGNE,206.3707,1.0,1
32,176.48125,2867.849,3,Cadre moyen,CLIENT_A_VUE,1729.22155,1.0,1
68,0.0,2053.163,0,Cadre supérieur,CLIENT_A_VUE,6634.8935335228125,0.0,0
64,0.0,1000.265,1,Retraités,CLIENT_A_VUE,6634.8935335228125,1.0,0
66,14.329,266.107,1,Ouvrier,CLIENT_A_VUE,44.1164,1.0,0
54,0.0,0.0,0,Retraités,CLIENT_EXCLUSIF_EPARGNE,6634.8935335228125,0.0,0
46,176.48125,1642.8,3,Acteur dans le secteur d'éducation,CLIENT_A_VUE,6634.8935335228125,1.0,0
49,0.0,0.0,1,Agriculteur,CLIENT_EXCLUSIF_EPARGNE,3.23945,0.0,0
60,150.251,543.336,1,Ouvrier,CLIENT_A_VUE,57.48275,1.0,1
52,0.0,0.0,1,Sans profession,CLIENT_EXCLUSIF_EPARGNE,507.2495,1.0,0
42,0.0,0.0,1,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,28.596,1.0,0
53,176.48125,2957.48125,1,Cadre supérieur,CLIENT_A_VUE,4809.23845,1.0,0
28,0.0,2488.791,2,Cadre moyen,CLIENT_A_VUE,6608.1315,1.0,0
55,0.0,0.0,0,Cadre moyen,CLIENT_EXCLUSIF_EPARGNE,37.13695,0.0,1
52,176.48125,41.666,0,Commerçant,CLIENT_A_VUE,859.61295,1.0,0
36,0.0,1048.856,2,Ouvrier,CLIENT_A_VUE,399.69335,1.0,0
33,0.0,0.0,1,Prestataire de services,CLIENT_EXCLUSIF_EPARGNE,69.2467,1.0,3
27,0.0,0.0,0,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,12.98385,0.0,1
23,0.0,1194.5,1,Prestataire de services,CLIENT_A_VUE,1615.1006,1.0,1
49,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,17.78565,1.0,0
66,0.0,2321.907,2,Retraités,CLIENT_A_VUE,2635.26155,1.0,3
34,0.0,0.0,1,Ingénieurs,CLIENT_EXCLUSIF_EPARGNE,64.7893,1.0,0
28,0.0,1500.0,1,Étudiants,CLIENT_A_VUE,6634.8935335228125,1.0,0
64,0.0,833.333,1,Sans profession,CLIENT_A_VUE,3500.4315,1.0,0
52,0.0,0.0,0,Sans profession,CLIENT_EXCLUSIF_EPARGNE,365.3665,0.0,1
46,176.48125,587.583,3,Ouvrier,CLIENT_A_VUE,0.0,1.0,3
28,176.48125,1577.023,2,Acteur en service de défense/sécurité,CLIENT_A_VUE,759.47415,1.0,0
56,0.0,0.0,0,Cadre moyen,CLIENT_EXCLUSIF_EPARGNE,71.0096,0.0,0
45,0.0,0.0,0,Employés de bureau,CLIENT_EXCLUSIF_EPARGNE,20.27725,0.0,1
61,0.0,666.666,0,Artisan,CLIENT_A_VUE,6634.8935335228125,2.0,0
36,0.0,2957.48125,1,Directeurs d'entreprises,CLIENT_A_VUE,6634.8935335228125,1.0,1
76,0.0,1310.28,1,Retraités,CLIENT_A_VUE,2494.2262,1.0,0
38,0.0,0.0,0,Cadre moyen,CLIENT_EXCLUSIF_EPARGNE,29.0409,0.0,1
30,0.0,0.0,1,Technicien,CLIENT_EXCLUSIF_EPARGNE,19.48465,1.0,1
22,0.0,950.225,1,Étudiants,CLIENT_A_VUE,116.6999,1.0,3
43,0.0,0.0,2,Sans profession,CLIENT_EXCLUSIF_EPARGNE,0.0,0.0,0
31,0.0,0.0,0,Étudiants,CLIENT_EXCLUSIF_EPARGNE,0.1934,0.0,3
49,176.48125,965.2,1,Employés de bureau,CLIENT_A_VUE,121.8286,1.0,2
25,9.033,307.5,1,Cadre moyen,CLIENT_A_VUE,65.3549,1.0,1
31,0.0,0.0,0,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,55.3424,1.0,0
31,176.48125,0.0,3,Ouvrier,CLIENT_A_VUE,4.0456,2.0,0
53,0.0,0.0,0,Cadre moyen,CLIENT_EXCLUSIF_EPARGNE,49.14675,0.0,0
31,167.322,707.0,1,Ouvrier,CLIENT_A_VUE,0.0,1.0,1
58,0.0,2533.437,2,Cadre supérieur,CLIENT_A_VUE,6634.8935335228125,1.0,0
41,0.0,0.0,0,Ouvrier,CLIENT_EXCLUSIF_EPARGNE,9.0784,0.0,3
27,0.0,0.0,1,Sans profession,CLIENT_EXCLUSIF_EPARGNE,19.32195,1.0,3
47,176.48125,1023.519,2,Ouvrier,CLIENT_A_VUE,343.94195,1.0,0
28,0.0,99.981,1,Spécialiste scientifique,CLIENT_A_VUE,5223.49725,0.0,0
22,0.0,0.0,1,Étudiants,CLIENT_EXCLUSIF_EPARGNE,13.6296,1.0,0
37,0.0,0.0,1,Commerçant,CLIENT_EXCLUSIF_EPARGNE,3120.2575,1.0,3
50,176.48125,188.333,0,Ouvrier,CLIENT_A_VUE,0.0,1.0,3
29,0.0,0.0,1,Sans profession,CLIENT_EXCLUSIF_EPARGNE,100.06555,1.0,0
39,176.48125,2957.48125,1,Cadre moyen,CLIENT_A_VUE,1532.27875,1.0,0
